category,rating,label,text_,sentiment_score,fre,coherence
Electronics_5,5,1,"The matte surface idea is nice. The only problem is that it's kind of hard to see.

I had to replace the",-0.1513,97.91,1
Electronics_5,3,1,"This router gave me 4 stars. The only problem is that it did not work properly.  The other two I had worked great,",0.34,97.5,1
Electronics_5,5,1,"Great size and portability for what it is.  Not too big or too small, but fits.I bought this for a friend",0.7814,98.21,1
Electronics_5,1,1,"These discs do not work with an external external drive. I will update this review if I find a way to fix the problem.
",-0.4019,84.68,1
Electronics_5,5,1,"Great patch cable. I use it as an external drive for my computer, and I have not had a problem.",0.7475,86.71,1
Electronics_5,5,1,nice big USB. Seems just as good as the one in the camera. Nice little speaker. Works great. Great price.,0.9472,98.51,1
Electronics_5,3,1,seems like more of a stylus than a pen. I will admit that I have been using the pen a bit more than I,0.5106,101.6,1
Electronics_5,5,1,"It works like a charm, and has the quality to make it a nice addition to the home entertainment system.",0.8689,68.1,1
Electronics_5,5,1,"sound is awesome for smaller speakers. The only problem is that it's not really a stereo, but a pair of speakers.",0.1779,77.74,1
Electronics_5,5,1,Nice short USB OTG cable. Works great. Wish I could find one for the iPad Air.,0.8625,105.66,1
Electronics_5,5,1,I am very satisfied with this product and the quality. I will keep my review in order to share my experiences.,0.6478,69.28,1
Electronics_5,5,1,Purchased due to a recommendation from an older seller.  Product arrived as described.  I'm very pleased with the purchase.,0.4927,65.08,1
Electronics_5,5,1,"I love the Amazon brand.  I love the Amazon brand.

If you have a Kindle Fire HD, you may want to",0.8658,106.67,1
Electronics_5,5,1,"This case fits my Kindle Fire perfectly and the materials are thick enough to make it comfortable to carry.

I had to replace a",0.7269,76.22,1
Electronics_5,5,1,"It's fine, works well. I use it as a long cable for my computer, and I don't use it much. ",0.4404,95.17,1
Electronics_5,5,1,Very inexpensive bluetooth headset!  I have had the headset for two years now and have not been disappointed.  The only thing I,0.4303,72.53,1
Electronics_5,5,1,Very good router. Can be an easy way to connect to a computer that is not connected to the internet.,0.7264,78.25,1
Electronics_5,5,1,Absolutely love these! You can't go wrong with these!Very good quality. Nice little speaker! Works great.,0.9549,67.42,1
Electronics_5,5,1,They were the perfect size for my daughter's iPod. I also love that the mini-USB port is so small that it can be,0.836,102.1,1
Electronics_5,5,1,Perfect for my new laptop!  I love the feel of the mouse. The buttons are just as responsive and precise.,0.8932,90.05,1
Electronics_5,5,1,The MCX adaptor is just what I needed.  The included adapter works great for the first couple of months and then the phone,0.6249,93.64,1
Electronics_5,4,1,Fun to play with but not an easy task. I will say that it's been pretty stable since I got it.,0.7809,103.12,1
Electronics_5,4,0,Nice sound.  For the price range it's a great option. Use it by the pool.  Does seem to take a bit of time to sync.,0.7845,113.81,1
Electronics_5,5,0,It works fine and was a great replacement when I frayed the cord of the original charger. I bought three of them to put in various classrooms.,0.802,83.15,1
Electronics_5,5,0,"My laptop does not have card reader and I need something like this one. I bought one, which was falling in pieces. This one is virtually indestructible.",0.3612,79.26,1
Electronics_5,4,0,"There is very noticeable distortion (especially with straight horizons) at the wide end. The lens is acceptably sharp at  wide aperture, and very sharp from F5.6.",0.5267,75.2,1
Electronics_5,5,0,"LOVE IT, LOVE IT!! Works great and to be able to listen to music with a beanie on in the winter is GREAT! Love the color too!",0.9802,104.64,1
Electronics_5,4,0,"Works well in Cubase 5.5 on Windows 7, using asio4All as the driver.  Will hickup and drop out until you find the buffer size sweet spot.",0.4588,96.48,1
Electronics_5,5,0,Purchased specifically for a GoPro hero 3+ Black.  It's on the GoPro recommended SD Card list and is capable of recording 4K video.  Very fast.,0.7906,67.25,1
Electronics_5,5,0,"Dependable and affordable is a rare combination to find. But not in this product, which offers dependability and comfort to use.
I strongly recommend it to every Photographer.",0.8462,45.12,1
Electronics_5,5,0,"It works really great as it is a replacement for an old Walkman. My wife loves and it sounds amazingly good. the radio is pretty good, too.",0.9564,87.72,1
Electronics_5,2,0,I thought it would be kind of cool to have and have tried it for a couple different things but it just doesn't give you desirable shots.,-0.2357,77.91,1
Electronics_5,5,0,"They are very cheap, work very well on my Android and Tablet, better-made than I expected. Prefer these to a sharp plastic stylus, they won't damage screen!",0.65,83.15,1
Electronics_5,5,0,"So far only one was damaged, but I think it was the data I entered, not the dvd. They have been very useful and I love them.",0.8894,91.61,1
Electronics_5,4,0,"Very convenient product.  I love what it does, and the price was right.  Not super HQ, but it doesnt really need to do much, so....",0.1677,88.43,1
Electronics_5,5,0,I have no complaints with this HDMI cable. Tripp Lite products are really starting to impress me in their quality  and performace of their products. Thanks.,0.2878,66.74,1
Electronics_5,5,0,"I love to shoot in low light with no flash.
This film is perfect for that. I've pushed it to one stop with great results.
Great contrast and tones.",0.8807,106.37,1
Electronics_5,5,0,Used this to replace a sensor that had gone bad on a Heath Zenith outdoor light. Works perfectly as described. The dual-bright function is a great feature.,0.7003,79.26,1
Electronics_5,5,0,"We use these in AV equipment racks. Drill out the little indents on the flanges for mounting them. Big-box store variety gave us trouble, but not these.",-0.2144,87.72,1
Electronics_5,3,0,"It does what it supposed to do, but it is not any better or clearer than the protective layer that already comes on the Google Nexus 10.",-0.4782,69.45,1
Electronics_5,4,0,"Sigh, these remotes are fragile. It worked well. Remember to re- pair the blu-tooth/wireless connection by taking off the back cover and holding down the blue button.",0.296,70.8,1
Electronics_5,5,0,Works great.  It's small.  Boots super quick.  I'm using it in the shop since I won't have a heart attack if I break it.,0.8899,101.6,1
Electronics_5,5,0,These are much better than the Uniden OEM batteries. Having 1400mAh makes a world of difference. My portable Uniden phones last much longer off the base chargers.,0.4404,87.72,1
Electronics_5,5,0,"Not making it draw high current (<1amp). That said, it works as supposed to as far as providing space saving in comparison to a straight in plug.",0.2263,83.15,1
Electronics_5,5,0,"easy to set up, works great, picked up about 30 channels with a mountain between house and hill where transmitters are at ,what else can i say",0.7906,77.91,1
Electronics_5,5,0,"Upgrading old infrastructure of patched together cables, worn cables, and old cameras, the cost of these is perfect for the current project where additional length is needed.",0.3612,44.07,1
Electronics_5,5,0,worth it. have this guy at a farm property and it is rocking. the farm has a few other repeaters from Linksys but the signal goes far!!!,0.3239,91.61,1
Electronics_5,5,0,"This is a rock solid, cheap, powerful wireless chipset, it has good support in Linux and windows. I've found it truly can hold 800 MBS on transfers.",0.8979,83.15,1
Electronics_5,5,0,"Placed the old laptop drive (with some bad sectors) in this housing and recovered most of my data. Inexpensive, but has a solid case. Would definitely recommend.",0.7543,62.34,1
Electronics_5,5,0,perfect fit.  replaced the front door speakers in 2003 chevy and was back in business in 10 minutes.  range and volume were just as expected.,0.7351,84.17,1
Electronics_5,5,0,This modem works great.  I've had this quite a while now and never had a problem.  Recommend if you need both wireless and wired connections.,0.6426,88.43,1
Electronics_5,4,1,"it fits perfect and works great. The only problem is that it comes with a small screwdriver.I bought this for a friend, and",0.8519,97.5,1
Electronics_5,5,1,"This adapter allows me to use an external external hard drive for my computer, a hard drive that is a 6Gb hard drive.",-0.296,73.51,1
Electronics_5,5,1,"Great! quality feels, comes with a charger, and the instructions are very easy to follow.Very nice.I bought this for a friend",0.8953,86.2,1
Electronics_5,2,1,"They are not very stable, and the only way to fix them is to use a screwdriver.

I had to replace a couple",-0.2035,85.18,1
Electronics_5,4,1,Its a fan;  it doesn't disappoint. I've had it for a couple of years and it's still working.,0.5511,87.72,1
Electronics_5,4,1,"Exactly what I was looking for. The quality is good but it's not really the best one.I bought this for a friend, and",0.0999,89.04,1
Electronics_5,1,1,"It looks like Seagate Central, but the quality isn't good either.

The only downside is that the case seems to be a",-0.5939,77.23,1
Electronics_5,5,1,Works well. I screwed the cable into the wall and it worked perfectly. Nice little speaker! Works great.,0.8758,87.72,1
Electronics_5,4,1,"This product works well with my old Macbook Pro. I will keep this in mind when purchasing.I bought this for a friend, and",0.6486,97.5,1
Electronics_5,4,1,"Just arrived and it works perfectly. The only problem is that it comes with a small screwdriver.I bought this for a friend, and",0.6908,89.04,1
Electronics_5,5,1,Took me 15 min to find a replacement. I've had mine for 2 weeks and it's working perfectly.,0.6369,87.72,1
Electronics_5,3,1,"Falling apart slowly. Is not an easy task, but I will keep my eyes peeled. Works as advertised.",-0.2507,99.23,1
Electronics_5,5,1,"Great router, everyone in my house has the same problem. I need to turn off the router and the other two fail.",-0.2732,94.15,1
Electronics_5,5,1,"I only use SanDisk cards, not the SDHC cards I need.

The only downside is that the card is a bit pricey",-0.25,94.15,1
Electronics_5,5,1,"Now you can mount 2 speakers on top of each other.

The only reason I ordered this is because I had a friend who was",0.6124,92.63,1
Electronics_5,1,1,"Not worth it. It sticks out of the case and you can't even close it.Very nice.I bought this for a friend,",0.3682,115.13,1
Electronics_5,5,1,I needed these after replacing a pair of earphones. I also needed to replace the earphones in my pair of earphones.,0.0,69.28,1
Electronics_5,4,1,I tried but still got a little disappointed with the sound quality.  I have a stereo system and a pair of speakers and I am not,-0.5734,83.66,1
Electronics_5,5,1,"first let me say very few things, the only thing I did not like is the way the speaker is so small that it would be impossible",-0.2755,77.91,1
Electronics_5,5,1,"Nifty little flash drives. I use it as a backup drive for my computer, and I have one in a pair of the computer's",0.4019,84.68,1
Electronics_5,5,1,Does the job just fine.  I love the feel of the lens.  The only thing that is a little off is the plastic part,0.7184,105.66,1
Electronics_5,5,1,Simply a well built product.  I love the feel of the lens.  The zoom is awesome.  If you want to get a,0.8934,108.19,1
